epoch;accuracy;loss;val_accuracy;val_loss
0;0.6679389476776123;0.8470869660377502;0.09539473801851273;1.3017784357070923
1;0.7299057245254517;0.6892063617706299;0.09539473801851273;1.9181811809539795
0;0.7135159373283386;0.7291863560676575;0.09539473801851273;2.3029534816741943
1;0.7418051362037659;0.6455653309822083;0.3634868562221527;1.2163877487182617
